place_id,name,business_status,formatted_address,latitude,longitude,price_level,rating,user_ratings_total
ChIJB5hCR6P3NIgREjLZz7bZZ70,De Blasio's Restaurant,OPERATIONAL,"1717 Cochran Rd, Pittsburgh, PA 15220",40.3922803,-80.0666328,2,4.4,534
ChIJX3TbmQT0NIgRjXCvau84uyM,Lindos Restaurant,OPERATIONAL,"947 Western Ave, Pittsburgh, PA 15233",40.4513889,-80.01833330000001,1,4.2,625
ChIJ49veziNZNIgRE7eLghLvQp0,Walnut Grill - Robinson,OPERATIONAL,"1210 Settlers Ridge Center Dr, McKees Rocks, PA 15136",40.439277,-80.14830979999999,2,4.1,891
ChIJ20gMiE72NIgR3uzwroiR6do,Alexions Bar & Grill,OPERATIONAL,"141 Hawthorne St, Carnegie, PA 15106",40.415474,-80.067546,1,4.5,712
ChIJLyi8ucz3NIgRCjMBLBoSuLQ,Raya's Pizzeria,OPERATIONAL,"401 E Main St, Carnegie, PA 15106",40.410452,-80.08264,1,4.1,201
ChIJoZWEOln3NIgRjma7vFTEvJY,Kabab House,OPERATIONAL,"231 E Main St, Carnegie, PA 15106",40.4088392,-80.0849234,,4.5,277
ChIJSa2Sps33NIgR-RZxByzS3j0,Riley's Pour House,OPERATIONAL,"215 E Main St, Carnegie, PA 15106",40.4085599,-80.0851847,1,4.5,1130
ChIJ13Bm9s33NIgR8SVpqw_Co9M,Sunset Pizza & Grille,OPERATIONAL,"38 E Main St, Carnegie, PA 15106",40.4072133,-80.08678599999999,1,4.4,354
ChIJid3PutH3NIgRheBxiBuTKjU,Barb's Country Junction Cafe,OPERATIONAL,"155 3rd Ave, Carnegie, PA 15106",40.4047863,-80.0890004,1,4.4,98
ChIJh0ohicT3NIgRs833T_IdvL4,Gab & Eat,OPERATIONAL,"1073 Washington Ave, Carnegie, PA 15106",40.3977828,-80.0830927,1,4.6,709
ChIJ7SL8MQD3NIgRmyqENq2a4dY,Pizzeria Davide,OPERATIONAL,"221 2nd Ave, Carnegie, PA 15106",40.403286,-80.0895771,,4.2,78
ChIJyUlt8s33NIgRGopTnFgWiOM,Slice on Broadway,OPERATIONAL,"108 E Main St, Carnegie, PA 15106",40.4075157,-80.0864873,1,4.4,401
ChIJs-7jpc33NIgR5sSPupRjgXM,Kasai Pgh/Don Don,OPERATIONAL,"146 E Main St, Carnegie, PA 15106",40.40798729999999,-80.0857029,,3.8,119
ChIJTRTmsFv2NIgR56ConX9mTsg,Hormel Foods,OPERATIONAL,"651 Holiday Dr # 215, Pittsburgh, PA 15220",40.4221809,-80.06075419999999,,2,1
ChIJP_LRWd33NIgR4u_KpE_mr2Y,Burgh Bites Brick N' Mortar,OPERATIONAL,"1709 E Railroad St, Heidelberg, PA 15106",40.3915455,-80.08764029999999,2,4.8,424
ChIJmfKohMT3NIgRhkTRVixfEfc,Elly's,OPERATIONAL,"1201 Washington Ave, Carnegie, PA 15106",40.3965009,-80.08488,1,4.3,467
ChIJk_Vq3tn3NIgRorm1WKh6-1Q,Island Spice Caribbean Restaurant,OPERATIONAL,"1160 Washington Ave Unit B, Carnegie, PA 15106",40.3971236,-80.0851374,2,4.4,159
ChIJ60YcvQ73NIgRK6AeBZZ7f0k,Atria's Restaurant - Mt. Lebanon,OPERATIONAL,"110 Beverly Rd, Mt Lebanon, PA 15216",40.3936872,-80.0466701,2,4.3,608
ChIJlXjMDNL3NIgR4q7YfOl4WV8,Cafe Delhi and Karma Banquet/Event Center,OPERATIONAL,"205 Mary St, Carnegie, PA 15106",40.4081458,-80.08727449999999,2,4.1,832
ChIJIZT2Ogv3NIgRMd0N9JTWs54,Cafe io,OPERATIONAL,"300 Beverly Rd, Pittsburgh, PA 15216",40.38886830000001,-80.04992639999999,2,4.6,259
ChIJfYXzbKf3NIgRD_oo5h_nd2c,El Campesino,OPERATIONAL,"2100 Washington Pike, Carnegie, PA 15106",40.3874516,-80.0920972,2,4.3,301
ChIJISOT3L_3NIgRtN8aBNY0cEI,Mad Mex,OPERATIONAL,"2101 Greentree Rd, Pittsburgh, PA 15205",40.3905556,-80.07249999999999,2,4.1,817
ChIJwfCikc33NIgRquwLcnKQesg,One Thirty One East,OPERATIONAL,"131 E Main St, Carnegie, PA 15106",40.4079993,-80.08622129999999,3,4.7,269
ChIJq4YGORj3NIgRAkRrotJBTVg,412 Tap House,OPERATIONAL,"2749 Noblestown Rd, Pittsburgh, PA 15220",40.4211406,-80.0666827,,3.6,15
ChIJpbCLf773NIgRhqxKdqOL50Y,Benihana,OPERATIONAL,"2100 Greentree Rd, Pittsburgh, PA 15220",40.3922216,-80.0702259,3,4.2,1386
ChIJ-ZFaMOP3NIgR-rIXUIpH6do,Walnut Grill - Bridgeville,OPERATIONAL,"1595 Washington Pike, Bridgeville, PA 15017",40.3822931,-80.0946424,2,4,1053
ChIJbYUxNL73NIgRgukhZOaQH6c,Denny's,OPERATIONAL,"2180 Greentree Rd, Pittsburgh, PA 15220",40.39114,-80.073788,1,4,1553
ChIJ_XB8wb33NIgRgFNdn4fZDd8,Applebee's Grill + Bar,OPERATIONAL,"The Bourse Shops, 2101 Greentree Rd, Pittsburgh, PA 15220",40.3911477,-80.0692454,2,4,938
ChIJ_8x4WV72NIgRdHZtt9X8GVU,Brighton Hot Dog Shoppe,OPERATIONAL,"2401 Noblestown Rd, Pittsburgh, PA 15205",40.4268913,-80.0572384,1,4.4,835
ChIJP-6i37_3NIgRKrtKJ2NxN0Q,The Other Place,OPERATIONAL,"2500 Swallow Hill Rd, Pittsburgh, PA 15220",40.3903412,-80.0743907,2,4.5,193
ChIJJZ5vVPX2NIgRSxdM1T5midk,Arby's,OPERATIONAL,"2251 Noblestown Rd, Crafton, PA 15205",40.4284943,-80.05319829999999,1,4.2,505
ChIJQ9ojicT3NIgRkcJDIbPADj0,Tomatoes II Pizzeria,OPERATIONAL,"1069 Washington Ave, Carnegie, PA 15106",40.3977796,-80.08290219999999,2,4.1,93
ChIJBZR0o1_2NIgR8GWp4iNKSSw,Phong May House,OPERATIONAL,"2351 Noblestown Rd, Pittsburgh, PA 15205",40.4268825,-80.055093,,3.4,84
ChIJt_Ur43L3NIgRacyHl8fofXc,Wing SZN - Crafton Heights,OPERATIONAL,"1511 Stratmore St, Pittsburgh, PA 15205",40.4382125,-80.05603669999999,,3.2,5
ChIJXd7742n3NIgRq9G16_xA6uI,Sharks Fish & Chicken,OPERATIONAL,"1000 Chartiers Ave, Pittsburgh, PA 15220",40.4441899,-80.0405876,2,3.4,14
ChIJi4fvJZb2NIgRn4e39Wyovvc,Johnny's Diner,OPERATIONAL,"1900 Woodville Ave, Pittsburgh, PA 15220",40.43370850000001,-80.0314049,1,4.7,486
ChIJLwV565z2NIgRIRvVCDCb7WI,Walid's Fish And Chicken,OPERATIONAL,"1000 Chartiers Ave, Pittsburgh, PA 15220",40.4441458,-80.0406548,1,3.7,106
ChIJ07YvcLH2NIgRYuOrEBUNga0,Bigham Tavern,OPERATIONAL,"321 Bigham St, Pittsburgh, PA 15211",40.4324382,-80.0151844,2,4.5,1490
ChIJQ-R_o2n0NIgRDT40vwLXim8,Cerasoli Pizzeria,OPERATIONAL,"3053 Brighton Rd, Pittsburgh, PA 15212",40.47358880000001,-80.028981,1,4.3,224
ChIJVZKH5vDzNIgRtHfQm2LeeOE,Legends Eatery,OPERATIONAL,"500 E North Ave, Pittsburgh, PA 15212",40.4565844,-80.0014734,2,4.7,446
ChIJlRGtqor2NIgROYUiwpdjbGg,Wendy's,OPERATIONAL,"2237 Noblestown Rd, Pittsburgh, PA 15205",40.4290379,-80.0532206,1,3.4,845
ChIJixr3YwL0NIgRIM-xM8ZFYFE,Primanti Bros.,OPERATIONAL,"100 Art Rooney Ave, Pittsburgh, PA 15212",40.4467079,-80.0168334,1,4.3,135
ChIJQWJcZ0vxNIgR4EY0p31x-BU,J & J's Family Restaurant & Catering,OPERATIONAL,"300 Shiloh St, Pittsburgh, PA 15211",40.4293777,-80.0074126,1,4.6,539
ChIJBST-0Jj2NIgRuZY91BqYQY0,Bella Monte Pizza,OPERATIONAL,"410 S Main St, Pittsburgh, PA 15220",40.44163289999999,-80.0333917,2,4.1,316
ChIJd7igQwT0NIgRioSao7dLIBc,Nicky's Thai Kitchen,OPERATIONAL,"856 Western Ave, Pittsburgh, PA 15233",40.4521191,-80.0162658,2,4.5,971
ChIJKcgUmvfzNIgRBLShl8PA9U8,El Burro,OPERATIONAL,"1108 Federal St, Pittsburgh, PA 15212",40.4558948,-80.0065966,1,4.2,679
ChIJgyIe_cv1NIgR6UL59WmSF94,Rocks Landing Sports Bar & Grille,OPERATIONAL,"506 Chartiers Ave, McKees Rocks, PA 15136",40.4649564,-80.0589787,1,4.3,352
ChIJaa78xV70NIgR2lYFoRs3cyU,Pittsburgh Fish & Chicken,OPERATIONAL,"1312 Benton Ave, Pittsburgh, PA 15212",40.4844783,-80.0364757,1,4.1,257
ChIJe02f2ln0NIgRuSKZiAt1vyg,Miller's Seafood House,OPERATIONAL,"3853 California Ave, Pittsburgh, PA 15212",40.4851519,-80.04189869999999,2,3.9,308
ChIJU7TUSGP1NIgRUkLLl9uhXNE,202 Hometown Tacos,OPERATIONAL,"407 Lincoln Ave, Bellevue, PA 15202",40.4941025,-80.05280739999999,1,4.3,556
ChIJsapo8Kr1NIgRajOhGHUMjAE,Arby's,OPERATIONAL,"4260 Ohio River Blvd, Bellevue, PA 15202",40.487646,-80.0556187,1,4.1,835
ChIJEYDeeAP1NIgRDOJC5eC3Xc0,Pizza Ephesus,OPERATIONAL,"501 Lincoln Ave, Bellevue, PA 15202",40.495497,-80.055789,2,3.7,200
ChIJ61FkY1r0NIgRII7jzrAhpqM,Pops & Son Pizzeria,OPERATIONAL,"3627 California Ave, Pittsburgh, PA 15212",40.4809807,-80.0414764,1,3.4,206
ChIJNcn3HWj0NIgRSw7-siX98oE,Wiseguys Pizza,OPERATIONAL,"1223 Woods Run Ave, Pittsburgh, PA 15212",40.47638310000001,-80.0311104,1,4,256
ChIJQZC9P7b1NIgR7HkhapdLfMk,Doughboy's Pizza,OPERATIONAL,"508 Island Ave, McKees Rocks, PA 15136",40.470916,-80.06059400000001,2,4.3,853
ChIJ-bbQnwj1NIgRi3JDFXDrjxY,Eat'n Park,OPERATIONAL,"1002 Ohio River Blvd, Pittsburgh, PA 15202",40.49409139999999,-80.06498619999999,1,4,1841
ChIJLVaMDYtfNIgRp2NeeppNCw0,KFC,OPERATIONAL,"4306 Ohio River Blvd, Bellevue, PA 15202",40.4884075,-80.05662509999999,1,3.5,698
ChIJKVeC1B71NIgR_JyGk57q2SA,EVIA Greek Restaurant,OPERATIONAL,"564 Lincoln Ave, Bellevue, PA 15202",40.4966341,-80.0575037,,4.8,136
ChIJ0wO9t0b0NIgR1aZ3xP_Knco,Don's Diner,OPERATIONAL,"1729 Eckert St, Pittsburgh, PA 15212",40.47170610000001,-80.0373187,1,4.6,267
ChIJL1CvLob1NIgRHZcSd_NIo5o,Dragon Town,OPERATIONAL,"503 Lincoln Ave, Bellevue, PA 15202",40.4955795,-80.0557958,1,3.9,67
ChIJK0F7yA_1NIgRXBYlp79oNw4,Vibe Bellevue,OPERATIONAL,"6 N Balph Ave, Bellevue, PA 15202",40.4957972,-80.0553077,,4.5,109
ChIJNatzAP70NIgR8Kee_Ham_Iw,R & B's Pizza Place,OPERATIONAL,"421 Lincoln Ave, Bellevue, PA 15202",40.4942306,-80.0534242,1,4.2,294
ChIJKbYfIzf1NIgR4Vy-gDHRViM,Maxwell's Pizza,OPERATIONAL,"600 Lincoln Ave, Bellevue, PA 15202",40.49703909999999,-80.0582635,1,4.3,231
ChIJteciFQb1NIgRG_Sreb5vmiU,Wendy's,OPERATIONAL,"1015 Ohio River Blvd, Avalon, PA 15202",40.4941225,-80.0635886,1,3.1,851
ChIJW-KbQ6r1NIgR-K9s9bB-WHI,T-Plates,OPERATIONAL,"Bellevue, PA 15202",40.4881021,-80.0571849,,0,0
ChIJpTkQrwf1NIgREgG75DktVqU,McDonald's,OPERATIONAL,"4557 Ohio River Blvd, Pittsburgh, PA 15202",40.4921511,-80.0621863,1,3.3,2012
ChIJeRApgwP1NIgRr7ab5RzL2gc,China Sea Chinese Restaurant,OPERATIONAL,"610 Lincoln Ave, Bellevue, PA 15202",40.4972056,-80.0583585,1,4.1,262
ChIJzwM6c_70NIgRNpZ20ll0FSo,Papa Johns Pizza,OPERATIONAL,"357 Lincoln Ave, Bellevue, PA 15202",40.4936554,-80.05246679999999,1,3.2,150
ChIJXYk0VVr1NIgRXm1XdtD38uU,Jabby Joe's,OPERATIONAL,"1562 Island Ave, McKees Rocks, PA 15136",40.4889113,-80.07905099999999,2,4.3,178
ChIJqW0yygj1NIgRLbCLQlBFvcU,Burger King,OPERATIONAL,"920 Ohio River Blvd, Avalon, PA 15202",40.4949935,-80.0662833,1,3.6,829
ChIJcUwjV7b1NIgRzdrSm0ADwmI,Speedy Cafe,OPERATIONAL,"50 Angelina Ave, McKees Rocks, PA 15136",40.4720615,-80.0610648,1,5,1
ChIJB8AjsbL1NIgRpp7gRHBMrkE,Everfresh,OPERATIONAL,"1 Sexton Rd, McKees Rocks, PA 15136",40.4781927,-80.053815,,5,3
ChIJm-T3ZwT0NIgRXhIHSZHyBB0,Modern Cafe,OPERATIONAL,"862 Western Ave, Pittsburgh, PA 15233",40.4521399,-80.01643519999999,1,4.5,405
ChIJW9nIGEr1NIgRrLK4g4KmGvg,Severina Restaurant and Bar,OPERATIONAL,"1330 Center Ave, Pittsburgh, PA 15229",40.5182464,-80.04454190000001,2,4.8,157
ChIJ9ejYQw71NIgR2WwvdcUrOaY,Revival on Lincoln,OPERATIONAL,"366 Lincoln Ave, Bellevue, PA 15202",40.4942089,-80.052329,,4.6,257
ChIJndE5IBL1NIgRqngiYVqjKiM,Pizza Pronto Pizza and Gyro House,OPERATIONAL,"518 California Ave, Pittsburgh, PA 15202",40.502209,-80.0706483,1,4.4,325
ChIJHWATNfDzNIgRDHPJXMN4wFw,Huszar,OPERATIONAL,"627 E North Ave #4844, Pittsburgh, PA 15212",40.4567312,-79.9988965,2,4.6,435
ChIJz4A16HytNYgRZFAllacgcyU,BullDawg's Burgers,OPERATIONAL,"5336 Perry Hwy, Pittsburgh, PA 15229",40.5115423,-80.030507,,4.4,121
ChIJJ8elG8j0NIgR-idWpPNqJVg,DiPietro's,OPERATIONAL,"412 Perry Hwy, Pittsburgh, PA 15229",40.5184339,-80.0316572,2,4.5,424
ChIJr6OpVEHzNIgRDsgj6DRJWf0,Silvioni's Restaurant,OPERATIONAL,"2125 Babcock Blvd, Pittsburgh, PA 15209",40.50931689999999,-79.9913658,2,4.4,550
ChIJc3XI4bf0NIgRWFiQNvHOPNo,Royal Myanmar Restaurant,OPERATIONAL,"644 Center Ave, Pittsburgh, PA 15229",40.5185733,-80.0310441,1,4.7,194
ChIJxdrggVDzNIgR2LCBP8MzaCw,Rico's Restaurant,OPERATIONAL,"1 Rico Ln, Pittsburgh, PA 15237",40.514902,-80.002355,3,4.4,601
ChIJrU-zYQT0NIgRDOEgCd7HCKk,Giorgio's Place,OPERATIONAL,"908 Western Ave, Pittsburgh, PA 15233",40.4519852,-80.0170299,1,4.5,464
ChIJj7ySlgP1NIgRkXAxUfRfPbA,Grille 565,OPERATIONAL,"565 Lincoln Ave, Pittsburgh, PA 15202",40.4964169,-80.05782160000001,2,4.4,448
ChIJt62jMx30NIgRibh1mXpcjig,North Shore Cafe,OPERATIONAL,"1501 Reedsdale St # 2, Pittsburgh, PA 15233",40.4494833,-80.02717849999999,1,4.4,30
ChIJnTohch30NIgR3yhnVJ8oJJc,Wheelhouse,OPERATIONAL,"777 Casino Dr, Pittsburgh, PA 15212",40.44765659999999,-80.0225727,2,4,321
ChIJxTDgjgT0NIgRewoOyzRCUxE,Peppi's,OPERATIONAL,"927 Western Ave, Pittsburgh, PA 15233",40.451684,-80.0175126,1,4.7,1310
ChIJje1fLV3zNIgRPJ7_uwJbcxI,Taps and Taco,OPERATIONAL,"115 Federal St, Pittsburgh, PA 15212",40.4479426,-80.00439159999999,,3.9,72
ChIJV-WNXQT0NIgRIlshvd0VSxE,Bier's Pub & War Streets Brewery,OPERATIONAL,"900 Western Ave, Pittsburgh, PA 15233",40.4520412,-80.01676789999999,,4.5,528
ChIJscaPKe_xNIgR2QpQkr3O8h8,Terrene,OPERATIONAL,"224 W Station Square Dr, Pittsburgh, PA 15219",40.4337618,-80.00457709999999,,4.4,102
ChIJ35Bl9PjzNIgRTIhia8PVFEY,Parkhurst Dining Services,OPERATIONAL,"10 Allegheny Square E, Pittsburgh, PA 15212",40.4511829,-80.0048758,,5,1
ChIJ09EneFjxNIgRypwsHoGxIE8,Condado Tacos,OPERATIONAL,"971 Liberty Ave, Pittsburgh, PA 15222",40.4437921,-79.99549449999999,1,4.5,3509
