place_id,name,business_status,formatted_address,latitude,longitude,price_level,rating,user_ratings_total
ChIJFw8InBf3NIgRmeWFS5fq9Kc,Eat'n Park,OPERATIONAL,"2874 W Liberty Ave, Pittsburgh, PA 15216",40.3958372,-80.03347029999999,1,3.9,1131
ChIJS5rmxDr3NIgRUf_lWo0F_AU,Pitaland,OPERATIONAL,"620 Brookline Blvd, Pittsburgh, PA 15226",40.3948565,-80.0221186,1,4.8,1207
ChIJYRzUZHL3NIgR7gPA3I7dPSo,Btos kitchen tacos cerveza y tequila,OPERATIONAL,"3001 W Liberty Ave, Pittsburgh, PA 15216",40.392926,-80.03688869999999,,4.6,110
ChIJA05yFiD3NIgRgQjy44EeirI,Big Shot Bob's House of Wings - Beechview,OPERATIONAL,"109 Brookline Blvd, Pittsburgh, PA 15226",40.3979392,-80.02619059999999,2,4.3,279
ChIJPVFI4jD3NIgR5Jo9EvY00m8,Jolina's Mediterranean Cuisine,OPERATIONAL,"1011 Brookline Blvd, Pittsburgh, PA 15226",40.392127,-80.017296,2,4.7,202
ChIJOzCDRRH3NIgRxhpNGfKiAJ8,My Thai,OPERATIONAL,"3024 W Liberty Ave, Pittsburgh, PA 15216",40.3927676,-80.0373908,2,4.5,429
ChIJgwGoTkr3NIgRieT0XxmhOdg,Amel's Restaurant,OPERATIONAL,"435 McNeilly Rd, Pittsburgh, PA 15226",40.3830658,-80.01556599999999,2,4.5,796
ChIJv_rbhDr3NIgRUBkvX7v9iiY,Antonio's Pizzeria,OPERATIONAL,"758 Brookline Blvd, Pittsburgh, PA 15226",40.3936385,-80.0201379,1,4.4,192
ChIJr8RUWRH3NIgRxBdRRTsoMeQ,Giovanni's Pizza & Pasta,OPERATIONAL,"3047 W Liberty Ave, Pittsburgh, PA 15216",40.3921346,-80.0378176,1,4,324
ChIJr4Wg9TD3NIgR8jYspDUxnz8,Hank's Hotdogs Too,OPERATIONAL,"919 Brookline Blvd, Pittsburgh, PA 15226",40.3927959,-80.01844679999999,1,4.4,114
ChIJn-G15zD3NIgRr6pChHoTvvg,Tong Garden,OPERATIONAL,"956 Brookline Blvd, Pittsburgh, PA 15226",40.3918257,-80.0176657,1,4.2,109
ChIJQ9yvbpX3NIgRc042Rjs7NTk,Marisquería Insomnia,OPERATIONAL,"810 Brookline Blvd, Pittsburgh, PA 15226",40.3932952,-80.0198669,,2.8,13
ChIJ8XMlkWv3NIgRq1BIaBPcJ7s,Dancing Crab Thai,OPERATIONAL,"3271 W Liberty Ave, Pittsburgh, PA 15216",40.389294,-80.0416704,,4.4,74
ChIJn0xNy1rzNIgRbbr2-fq_cuE,Kretzler's Tavern,OPERATIONAL,"2240 Babcock Blvd, Pittsburgh, PA 15237",40.5125086,-79.9971571,2,4.1,576
ChIJJ8elG8j0NIgR-idWpPNqJVg,DiPietro's,OPERATIONAL,"412 Perry Hwy, Pittsburgh, PA 15229",40.5184339,-80.0316572,2,4.5,424
ChIJPxDk0VXzNIgR2W5wBEOmyYg,Stoke’s Grill,OPERATIONAL,"4771 McKnight Rd #5, Pittsburgh, PA 15237",40.5207144,-80.0056825,2,4.2,490
ChIJc3XI4bf0NIgRWFiQNvHOPNo,Royal Myanmar Restaurant,OPERATIONAL,"644 Center Ave, Pittsburgh, PA 15229",40.5185733,-80.0310441,1,4.7,194
ChIJPxDk0VXzNIgRxG3GMplzkw8,El Campesino North Hills,OPERATIONAL,"4771 McKnight Rd, Pittsburgh, PA 15237",40.5208541,-80.00573349999999,1,4.4,1132
ChIJX6ybRETzNIgRQsGAPzQYIkY,Monte Cello's Italian Restaurant,OPERATIONAL,"2198 Babcock Blvd, Pittsburgh, PA 15209",40.5111111,-79.9933333,2,4.5,1524
ChIJGztfNsj0NIgR7dVzogxqNd4,Isaly Co,OPERATIONAL,"448 Perry Hwy, West View, PA 15229",40.519801,-80.03241009999999,1,4.6,194
ChIJU9oLXFrzNIgRbpvUA_JjGOY,Lupi's Famous Pizza,OPERATIONAL,"2311 Babcock Blvd, Pittsburgh, PA 15237",40.5133351,-80.0007555,1,3.8,161
ChIJuSg4d9v0NIgRwC9BwhBCY5o,Danny's Bar & Grill,OPERATIONAL,"1511 Center Ave, Pittsburgh, PA 15229",40.5145284,-80.0448983,1,4.4,169
ChIJi8I0wRONNIgRIKuk0yby6Ug,Doce Taqueria,OPERATIONAL,"4826 McKnight Rd, Pittsburgh, PA 15237",40.5274174,-80.0058401,1,4.5,585
ChIJ3ejbFb_zNIgRbaGSDkFD6Jw,Scratch & Co.,OPERATIONAL,"1720 Lowrie St, Pittsburgh, PA 15212",40.46434379999999,-79.9822782,2,4.6,438
ChIJu6SNGajzNIgRzhWFLJw3YTs,Millvale Diner,OPERATIONAL,"301 North Ave, Pittsburgh, PA 15209",40.481823,-79.9743036,1,4.2,418
ChIJReLa5-_zNIgRj2_pLh7ZKpQ,Verdetto's | Bar & Restaurant,OPERATIONAL,"814 Madison Ave, Pittsburgh, PA 15212",40.4552738,-79.9969666,1,4.2,180
ChIJGRG_kPrzNIgRJRT0EjM9vSI,Lillen's Restaurant,OPERATIONAL,"535 E Ohio St, Pittsburgh, PA 15212",40.45359670000001,-79.9994251,1,3.8,237
ChIJ35Bl9PjzNIgRTIhia8PVFEY,Parkhurst Dining Services,OPERATIONAL,"10 Allegheny Square E, Pittsburgh, PA 15212",40.4511829,-80.0048758,,5,1
ChIJsy6SvvfzNIgRTl_IG4-Rel8,Hook Fish and Chicken,OPERATIONAL,"1221 Federal St, Pittsburgh, PA 15212",40.4564205,-80.0071042,1,4.1,479
ChIJ54EGk-vzNIgRT1NSK86AsiU,Riviera Pizza & Pasta,OPERATIONAL,"1213 Spring Garden Ave, Pittsburgh, PA 15212",40.46006999999999,-79.99109399999999,2,3.7,197
ChIJjwuJs67zNIgRf-pZyHcOnq0,Pauline's Caribbean Soul Cuisine,OPERATIONAL,"1204 Federal St, Pittsburgh, PA 15212",40.4561256,-80.0065359,2,4.5,110
ChIJZapX9vjzNIgRSu7rbfVfChA,Federal Galley,OPERATIONAL,"200 Children's Way, Pittsburgh, PA 15212",40.4515068,-80.00603389999999,2,4.5,1985
ChIJezxPEXzzNIgRRVigvGgRNHQ,North Shore Tavern,OPERATIONAL,"120 Federal St, Pittsburgh, PA 15212",40.4482202,-80.0039053,,4.4,367
ChIJl6nD-7HzNIgRcECP9TxqAgI,Shaka Restaurant,OPERATIONAL,"Inside Federal Galley, 200 Children's Way, Pittsburgh, PA 15212",40.4515068,-80.00603389999999,,4.1,19
ChIJyYvQIvzzNIgRxWHi73BFA8U,Carmi Express,OPERATIONAL,"1219 Federal St, Pittsburgh, PA 15212",40.4564123,-80.0071013,,3.3,27
ChIJg79uX__zNIgRAUOF5V0JNPs,Clark Bar & Grill,OPERATIONAL,"503 Martindale St #100, Pittsburgh, PA 15212",40.4488256,-80.0087315,2,4.5,95
ChIJDQkHmlPxNIgR-RYTgv_3ExM,Buon Giorno Cafe,OPERATIONAL,"20 Stanwix St #1, Pittsburgh, PA 15222",40.4385389,-80.0050284,1,4.5,31
ChIJnU-ekU3xNIgR8qOJqcNzFuw,Hard Rock Cafe,OPERATIONAL,"230 W Station Square Dr, Pittsburgh, PA 15219",40.433973,-80.0049041,2,4.2,2049
ChIJ62Pn2n33NIgRrYZKBe7etvk,Jules Market and Sidewalk Cafe,OPERATIONAL,"230 Virginia Ave, Mt Washington, PA 15211",40.4313748,-80.0104197,,4.3,12
ChIJjcVAx03xNIgRSaYa9eOR2w4,Buca di Beppo Italian Restaurant,OPERATIONAL,"3 E Station Square Dr, Pittsburgh, PA 15219",40.4334862,-80.00437,2,3.9,1156
ChIJvfMuIwD0NIgR_OKU1NP3Exw,Bar Louie - North Shore,OPERATIONAL,"330 N Shore Dr Building 1B, Pittsburgh, PA 15212",40.4463639,-80.0106043,2,4.2,1349
ChIJ3VDw7E7xNIgRUv1mm2F058s,Joe's Crab Shack,OPERATIONAL,"226 W Station Square Dr, Pittsburgh, PA 15219",40.4338538,-80.0045614,2,4.2,1511
ChIJRQEFlf7zNIgRZxLBLf1DxmA,SoHo,OPERATIONAL,"203 Federal St, Pittsburgh, PA 15212",40.4483407,-80.00450409999999,2,4.1,674
ChIJWWjFalTxNIgRZEwdzBj_toI,Eddie Merlot's,OPERATIONAL,"444 Liberty Ave, Pittsburgh, PA 15222",40.4408817,-80.0047079,4,4.6,1014
ChIJc7hNuRj1NIgRDSy7LYfY3bI,Macs & Stacks - North Shore,OPERATIONAL,"330 N Shore Dr, Pittsburgh, PA 15212",40.4462647,-80.01063549999999,,2.2,13
ChIJp1tqyuvxNIgROzXlw3OKjeA,Mad chicken,OPERATIONAL,"535 Liberty Ave, Pittsburgh, PA 15222",40.4419899,-80.00256159999999,,4.8,53
ChIJncbtvEzxNIgRtSOWudAmLC4,Sesame Garden,OPERATIONAL,"202 Shiloh St, Pittsburgh, PA 15211",40.43059,-80.0076212,,4.1,269
ChIJ97bZIDvxNIgRldtplCLSAPI,Gordo's Tacos & Tequila,OPERATIONAL,"131 Shiloh St, Pittsburgh, PA 15211",40.4307788,-80.0072239,1,4.4,155
ChIJlSvOwErxNIgR5OhwkzwKGwk,Hot Rod Cafe,OPERATIONAL,"205 Boggs Ave, Pittsburgh, PA 15211",40.4261689,-80.0077,,4.3,26
ChIJPy82mmztNIgR7tCHRZTuVnc,Joe Cestone's Pizzeria,OPERATIONAL,"200 Virginia Ave, Pittsburgh, PA 15211",40.4307735,-80.0095985,1,4.6,329
ChIJMxT6nlPxNIgRFeNI5VxIRTk,Bluebird Kitchen,OPERATIONAL,"11 Stanwix St, Pittsburgh, PA 15222",40.4390325,-80.0061492,,3.8,43
ChIJ2UjFe03xNIgRXZtF7LtXxG4,Kiku Japanese Restaurant,OPERATIONAL,"225 W Station Square Dr, Pittsburgh, PA 15219",40.433893,-80.00552449999999,3,4.5,438
ChIJPxm6vcfxNIgRojt2mErBxbY,Tupelo Honey Southern Kitchen & Bar,OPERATIONAL,"111 W Station Square Dr, Pittsburgh, PA 15219",40.43297,-80.0039219,2,4.2,560
ChIJ4SPCK1HxNIgR1cH9Pmy4gFI,Ephesus Pizza,OPERATIONAL,"219 Fourth Ave, Pittsburgh, PA 15222",40.4399863,-80.002326,1,4.2,437
ChIJSZ0k9kXxNIgRgxF44U8rvBM,Gabriella's Gourmet,OPERATIONAL,"301 E Carson St, Pittsburgh, PA 15219",40.4297121,-79.9976101,,4.6,166
ChIJwW2TOhvxNIgRjQgQNnvtL1g,Shiloh Gastro,OPERATIONAL,"123 Shiloh St, Pittsburgh, PA 15211",40.430979,-80.0070693,2,4.4,1075
ChIJNeGZU0rxNIgRF4szdKzPtMI,La Tavola Italiana Restaurant,OPERATIONAL,"1 Boggs Ave, Pittsburgh, PA 15211",40.4269285,-80.0056573,2,4.4,362
ChIJzSivPST3NIgRi2_ge7NCRnM,Wendy's,OPERATIONAL,"2410 W Liberty Ave, Pittsburgh, PA 15226",40.4002491,-80.0241029,1,3.2,1235
ChIJXYG7tf73NIgRy-hEEhs2izg,Vinny's Pizza,OPERATIONAL,"618 Brookline Blvd Apartment 2, Pittsburgh, PA 15226",40.3952361,-80.02242380000001,2,3.2,67
ChIJM0mc_tX3NIgRt5RrS_GeFIY,The Kickstand Sandwich Shop,OPERATIONAL,"936 Brookline Blvd, Pittsburgh, PA 15226",40.3922298,-80.0181896,2,4.3,114
ChIJofC1eTD3NIgRdfPYN3H9CxI,Insomnia Discotec,OPERATIONAL,"810 Brookline Blvd, Pittsburgh, PA 15226",40.3933869,-80.0197731,,3.9,163
ChIJ372m50n3NIgRuWmkHtmdL3E,The Getaway Bar & Grill,OPERATIONAL,"3049 Sussex Ave, Pittsburgh, PA 15226",40.3844426,-80.0157832,2,4.2,327
ChIJLQOoTkr3NIgRPN9iAkXJcEM,Bellisario's Pizza Palace,OPERATIONAL,"437 McNeilly Rd, Pittsburgh, PA 15226",40.3830385,-80.0151247,1,4.5,135
ChIJKaILakTzNIgRKKajwWiwiqg,Rice King,OPERATIONAL,"2199 Babcock Blvd # 3, Pittsburgh, PA 15209",40.5104962,-79.9936379,1,4,84
ChIJc5p7phXzNIgRxCalShw7QJ8,The Flame Barbeque,OPERATIONAL,"1805 Babcock Blvd, Pittsburgh, PA 15209",40.5016306,-79.98324869999999,,2.8,24
ChIJPcu-9wbzNIgRb9WEeyA2mGU,Sidelines Bar & Grill,OPERATIONAL,"621 Evergreen Rd, Pittsburgh, PA 15209",40.4855175,-79.9723992,1,4.4,635
ChIJ75smXqnzNIgR1Vqf98Bd5vQ,Grant Bar Inc,OPERATIONAL,"114 Grant Ave, Pittsburgh, PA 15209",40.4782347,-79.96970929999999,2,4.5,591
ChIJlyvGXs_zNIgRbfMz0EaRvks,SLO Coast Taco Shop,OPERATIONAL,"205 North Ave, Millvale, PA 15209",40.481112,-79.975045,1,4.8,59
ChIJo4bCQrzzNIgR-FDOpDUWQ4Y,Mt Troy Inn,OPERATIONAL,"2021 Mt Troy Rd, Pittsburgh, PA 15212",40.4698125,-79.9823356,1,4.2,93
ChIJOT0RBhDzNIgROvwsOfa00rs,Hardee's,OPERATIONAL,"1201 North Ave, Millvale, PA 15209",40.4930816,-79.9756202,1,4.1,1326
ChIJ-6roCurzNIgRjTcSLTAsu9Y,Tammys Place,OPERATIONAL,"1354 Goettmann St, Pittsburgh, PA 15212",40.4595567,-79.9862654,1,4.5,203
ChIJ41z6CN3zNIgR_ECPHXVS9Nc,Roland's Seafood Grill,OPERATIONAL,"1904 Penn Ave, Pittsburgh, PA 15222",40.45073439999999,-79.98428899999999,2,4.3,2758
ChIJR8TLzHzzNIgReN19aeZvS6k,Coop De Ville,OPERATIONAL,"2305 Smallman St, Pittsburgh, PA 15222",40.4537454,-79.98227779999999,2,4.2,686
ChIJ1QoHqfrzNIgRXO5PEaJO_vs,China Taste Restaurant,OPERATIONAL,"630 E Ohio St, Pittsburgh, PA 15212",40.4540735,-79.99810529999999,1,4.1,261
ChIJOYR7bvrzNIgRU3s9yPaP8Pg,Bistro To Go,OPERATIONAL,"415 E Ohio St, Pittsburgh, PA 15212",40.4533117,-80.0010849,2,4.8,244
ChIJ09EneFjxNIgRypwsHoGxIE8,Condado Tacos,OPERATIONAL,"971 Liberty Ave, Pittsburgh, PA 15222",40.4437921,-79.99549449999999,1,4.5,3509
ChIJeXU5zVnxNIgR3UQGKB03IE8,Talia,OPERATIONAL,"425 Sixth Ave, Pittsburgh, PA 15219",40.4412945,-79.9968367,3,4.4,274
ChIJkzZRclbxNIgRVOheuNrywO8,Cafe Milano,OPERATIONAL,"134 6th St, Pittsburgh, PA 15222",40.44313229999999,-80.0024682,1,4.3,617
ChIJs2c8p1nxNIgR86FIs2IuGqc,Bigelow Grille Kitchen & Bar,OPERATIONAL,"1 Bigelow Sq, Pittsburgh, PA 15219",40.4405841,-79.99435749999999,2,4.1,284
ChIJQcMWoeLzNIgRHz4LnivIm98,August Henry's Burger Bar,OPERATIONAL,"946 Penn Ave, Pittsburgh, PA 15222",40.4440156,-79.99630280000001,2,4.2,709
ChIJGfCWEFfxNIgRKdud4avVJZk,The Capital Grille,OPERATIONAL,"301 Fifth Ave, Pittsburgh, PA 15222",40.4408452,-80.0000312,4,4.6,1406
ChIJrwpSeeLzNIgRbnjwmHTf43k,Bill's Bar & Burger,OPERATIONAL,"1001 Liberty Ave, Pittsburgh, PA 15222",40.4440451,-79.9942672,2,4,747
ChIJ4ws4DVbxNIgRfdiGwIuzWB4,Alihan's Mediterranean Cuisine,OPERATIONAL,"124 6th St, Pittsburgh, PA 15222",40.4432423,-80.0025689,2,4.3,688
ChIJJZ51f1bxNIgRI-T-G9szLw8,Noodles and Company,OPERATIONAL,"476 McMasters Way, Pittsburgh, PA 15222",40.4408965,-80.0017402,1,4.2,591
ChIJ-VSo4lDxNIgR5Um8EhNVwxI,Taco Town,OPERATIONAL,"110 Smithfield St, Pittsburgh, PA 15222",40.43741480000001,-80.0001472,1,4.4,414
ChIJG6g-slDxNIgR2g4PV1mDO8I,Arepittas,OPERATIONAL,"412-428 Cherry Way, Pittsburgh, PA 15219",40.4388163,-79.99852,1,4.8,472
ChIJsZZF2lbxNIgRpdJqZpHqous,Hello Bistro,OPERATIONAL,"292 Forbes Ave, Pittsburgh, PA 15222",40.4400676,-80.0010109,2,4,556
ChIJMwNf-k3xNIgRKJcrlH1YVqQ,Forbes Tavern,OPERATIONAL,"310 Forbes Ave, Pittsburgh, PA 15222",40.439784,-80.000461,,4.5,170
ChIJLRZdz1bxNIgRliKBNNMrj_E,Revel,OPERATIONAL,"Level, 242 Forbes Ave, Pittsburgh, PA 15222",40.4403315,-80.00177889999999,2,4.1,750
ChIJr_gB_1DxNIgRCr0YYUObyHE,Siam | Thai Restaurant,OPERATIONAL,"410 First Avenue, Pittsburgh, PA 15219",40.4370181,-80.0001496,1,4.5,193
ChIJq6rq5FnxNIgRP_IpsWEb7ac,Freshii,OPERATIONAL,"501 Grant St, Pittsburgh, PA 15219",40.4398026,-79.9967176,2,4.1,106
ChIJbWn2y1DxNIgR1w7n95vU5j0,Madonna's Mediterranean Cuisine,OPERATIONAL,"408 Smithfield St, Pittsburgh, PA 15219",40.4390329,-79.9992128,1,4.8,326
ChIJofJwzFbxNIgRC57bGvzRYKE,The Rebel Room,OPERATIONAL,"405 Wood St, Pittsburgh, PA 15222",40.4395984,-80.0014058,,4.3,32
ChIJbUeFn1DxNIgRNsB4lETrxQ0,Grant Street Tavern,OPERATIONAL,"310 Grant St, Pittsburgh, PA 15219",40.4376887,-79.9976353,1,4.5,55
ChIJfc_Zu1bxNIgROLsTbfhJid0,Pizzaiolo Primo,OPERATIONAL,"8 Market Square, Pittsburgh, PA 15222",40.44029159999999,-80.00214849999999,3,4.3,659
ChIJwz1LyVbxNIgRV4OR92L-fKw,Yuzu Kitchen,OPERATIONAL,"409 Wood St, Pittsburgh, PA 15222",40.4396925,-80.0012132,2,4.5,644
ChIJw-nExTjxNIgRxv_bo1Oofp4,Leon's Caribbean Food,OPERATIONAL,"823 E Warrington Ave, Pittsburgh, PA 15210",40.4219022,-79.9928169,1,4.1,434
ChIJwVp98DjxNIgRXUNgcwCduIk,Breakfast at Shelly's,OPERATIONAL,"740 E Warrington Ave, Pittsburgh, PA 15210",40.4217088,-79.99418659999999,1,4.4,298
ChIJZwS5nD3xNIgRDMaWWR5xqDY,Maietta Restaurant,OPERATIONAL,"203 Brownsville Rd, Pittsburgh, PA 15210",40.4157345,-79.9871223,1,4.1,240
ChIJUcZs5GnxNIgRDlz3mm9blf8,Kassab's Restaurant,OPERATIONAL,"1207 E Carson St, Pittsburgh, PA 15203",40.4288382,-79.9860746,1,4.6,335
ChIJe1ws7mnxNIgRO0liAjIzxa0,Doce Taqueria,OPERATIONAL,"1302 E Carson St, Pittsburgh, PA 15203",40.4286123,-79.98512360000001,1,4.6,800
ChIJK0Gg3U3xNIgR91MmvokkqIE,Grand Concourse,OPERATIONAL,"100 W Station Square Dr, Pittsburgh, PA 15219",40.4334169,-80.003885,3,4.3,1892
ChIJb2a-1drxNIgR6frl-1OAOyI,Cilantro & Ajo,OPERATIONAL,"901 E Carson St, Pittsburgh, PA 15203",40.4287749,-79.9896904,1,4.7,627
ChIJbxpRjNP2NIgRtmdSg1GSF3U,Subway,OPERATIONAL,"1347 W Liberty Ave, Pittsburgh, PA 15216",40.4109992,-80.0125656,1,3.2,81
ChIJY4oV6DjxNIgRmaNZyV7lqY8,Alla Famiglia,OPERATIONAL,"804 E Warrington Ave, Pittsburgh, PA 15210",40.42162099999999,-79.993438,4,4.7,933
ChIJr52bIdfwNIgROKgSIYc0acs,Fellini,OPERATIONAL,"Pittsburgh, PA 15210",40.4000395,-80.0001273,,0,0
ChIJVUk52SDxNIgRYxrLC7R4pIs,Number One Kitchen,OPERATIONAL,"1107 Brownsville Rd, Pittsburgh, PA 15210",40.4053238,-79.98984639999999,1,4.1,208
ChIJhxspC8bwNIgROEnnc8MsGvs,Frank & Shirley's Restaurant,OPERATIONAL,"2209 Saw Mill Run Blvd, Pittsburgh, PA 15210",40.3885739,-79.99661449999999,1,4.4,837
ChIJiRQnssLwNIgR1tRZcU51tks,Nepali Asian Restaurant & Bar,OPERATIONAL,"2122 Brownsville Rd, Pittsburgh, PA 15210",40.392436,-79.98722210000001,,4,123
ChIJuw8kxSLxNIgRJIYXVqF8qVY,Hook Fish and Chicken Mount Oliver,OPERATIONAL,"11 Ormsby Ave, Pittsburgh, PA 15210",40.4122586,-79.98832399999999,1,3.9,406
ChIJPea1RXLxNIgR8KLh_YSAPGs,Flavor of Puerto Rico,OPERATIONAL,"160 Brownsville Rd, Pittsburgh, PA 15210",40.4159448,-79.987268,1,4.4,93
ChIJJV5fr2H3NIgR-6Q-atT-RS0,Piacquadio's Italian Restaurant & Lounge,OPERATIONAL,"Lebanon Shops, 300 Mt Lebanon Blvd, Castle Shannon, PA 15234",40.3688833,-80.0347652,2,4.3,184
ChIJR5r6o77wNIgRI8AP5tdLWKc,Express Pizzeria,OPERATIONAL,"2760 Saw Mill Run Blvd, Pittsburgh, PA 15227",40.3782746,-79.9909145,1,4.3,161
ChIJXywxEFT3NIgR6f8XCLRN2Rw,Trolley Barn Eatery,OPERATIONAL,"3360 Library Rd # 4, Pittsburgh, PA 15234",40.3684273,-80.0130235,1,4.7,243
ChIJSaOh2pDxNIgRS7d7vsfN3ZI,Everest Kitchen,OPERATIONAL,"4042 Saw Mill Run Blvd, Pittsburgh, PA 15227",40.3678372,-79.9840696,,4.3,186
ChIJ1_rslmT5NIgR30HWzTto7iE,Willow Station Restaurant and Bar,OPERATIONAL,"3841 Willow Ave, Pittsburgh, PA 15234",40.365174,-80.0262261,,4.8,85
ChIJQ3pW_-H5NIgRKogaZamp0Js,Kabob-G Grill,OPERATIONAL,"3821 Willow Ave, Pittsburgh, PA 15234",40.3655217,-80.02558739999999,2,4.8,252
ChIJLX3CK1P3NIgRLCxbSNy23qg,The Coal Mine,OPERATIONAL,"3160 Library Rd, Castle Shannon, PA 15234",40.3716736,-80.0090152,1,4.2,190
ChIJC_YhYcDzNIgRVzMjLFx3HZ8,Ron's Pizza Palace,OPERATIONAL,"1535 Lowrie St STE 2, Pittsburgh, PA 15212",40.4620418,-79.9839578,1,4.6,126
ChIJJe_uOcDzNIgR8YLaMjdCm2g,Franks Pizza and Chicken,OPERATIONAL,"1442 Lowrie St, Pittsburgh, PA 15212",40.46132799999999,-79.9851319,1,4.3,205
ChIJiRi3FsPzNIgR5toi1zAe7_M,Osteria 2350,OPERATIONAL,"2350 Railroad St, Pittsburgh, PA 15222",40.4542607,-79.9826045,2,4.2,259
ChIJLRHyqyrzNIgRg1E9MSopuwM,The Hungry CowGirl Cocina,OPERATIONAL,"2945 Smallman St, Pittsburgh, PA 15201",40.4594373,-79.9741568,,4.6,29
ChIJR-ud98TzNIgREwnaG2ksz6k,DiAnoia's Eatery,OPERATIONAL,"2549 Penn Ave, Pittsburgh, PA 15222",40.4548535,-79.97871909999999,2,4.6,1497
ChIJZddMBN3zNIgRJiPR3CQJf-w,Bella Notte,OPERATIONAL,"1914 Penn Ave, Pittsburgh, PA 15222",40.450956,-79.9839617,1,4.4,1137
ChIJoViZxtzzNIgR--aU6Fhglr4,Pho Van,OPERATIONAL,"2120 Penn Ave, Pittsburgh, PA 15222",40.4519983,-79.9824908,1,4.4,723
ChIJMUZha1nzNIgRuii2YvwHVEE,Iron Born Pizza & Pasta,OPERATIONAL,"1806 Smallman St, Pittsburgh, PA 15222",40.4511426,-79.9852132,,4.6,433
ChIJubqwEWHtNIgRtWvOBB7IOkk,Edgar's Best Tacos,OPERATIONAL,"108 19th St, Pittsburgh, PA 15222",40.4508679,-79.98503099999999,1,4.7,299
ChIJE4Rn39zzNIgReCoU59ojZys,Pamela's Diner,OPERATIONAL,"60 21st St, Pittsburgh, PA 15222",40.451934,-79.9836508,1,4.6,2177
ChIJqb4XHt3zNIgRRGgpc6DL0Lo,DeLuca's Diner,OPERATIONAL,"2015 Penn Ave, Pittsburgh, PA 15222",40.451548,-79.98371999999999,1,4.5,1963
ChIJUczDttzzNIgRIVsSTlzSbOQ,Penn Avenue Fish Co,OPERATIONAL,"2208 Penn Ave, Pittsburgh, PA 15222",40.4523939,-79.9819194,2,4.5,310
ChIJ_VG7C93zNIgR7MsvZAToDto,Little Bangkok in the Strip,OPERATIONAL,"1906 Penn Ave, Pittsburgh, PA 15222",40.4507969,-79.9841987,1,4.6,383
ChIJNepsId3zNIgRQqFF2SGWTQI,Papa J's Twin Plaza,OPERATIONAL,"2016 Smallman St, Pittsburgh, PA 15222",40.4519643,-79.9840432,,4.5,55
ChIJ90_BBVbxNIgRMNH1vKBRHmc,Christos Mediterranean Grille,OPERATIONAL,"130 6th St, Pittsburgh, PA 15222",40.4432121,-80.0025138,2,4.4,400
ChIJa5piL1jxNIgRHlJLyZ0aFUY,Villa Reale | Pizzeria & Restaurant,OPERATIONAL,"628 Smithfield St, Pittsburgh, PA 15222",40.4421202,-79.9969363,1,4.2,280
ChIJYWwmlFbxNIgRyjrXVFPWaOU,Las Velas,OPERATIONAL,"21 Market Square, Pittsburgh, PA 15222",40.4409406,-80.0021086,2,4.3,1139
ChIJE59EiL_xNIgRXf3_akS30ws,Slider Vibes,OPERATIONAL,"22 Market Square, Pittsburgh, PA 15222",40.4412077,-80.0027884,,4.3,144
ChIJVV_6nJ_xNIgRSoAWAJqhnJI,La Bodega,OPERATIONAL,"1502 E Carson St, Pittsburgh, PA 15203",40.4286901,-79.9832394,1,4.2,82
ChIJkeH5HDDxNIgRIVYWkBVWnIA,Uptown Kitchen,OPERATIONAL,"1710 Forbes Ave, Pittsburgh, PA 15219",40.4373888,-79.98221579999999,2,4.2,172
ChIJq3phq17xNIgRucm5U8KKeBw,Pizza Bosa,OPERATIONAL,"741 Fifth Ave, Pittsburgh, PA 15219",40.4389749,-79.9920003,2,4.2,208
ChIJKbZvAhzxNIgRTYPC3TADwBE,Soul & Sea,OPERATIONAL,"1728 E Carson St, Pittsburgh, PA 15203",40.4286711,-79.98104409999999,,3.4,96
ChIJgzGA2snzNIgR59oa3k5YAL4,Sultry F&B,OPERATIONAL,"1721 E Carson St, Pittsburgh, PA 15203",40.428949,-79.98111999999999,,4.7,38
ChIJGd8THP3xNIgRjVDaUr8_mzs,The Meatball Company,OPERATIONAL,"1220 E Carson St, Pittsburgh, PA 15203",40.4286817,-79.9856181,1,4.4,34
ChIJu8_ZdWnxNIgR8N1ozNLZCRY,Mike & Tony's Gyros,OPERATIONAL,"1414 E Carson St, Pittsburgh, PA 15203",40.4286542,-79.98358019999999,1,4.5,1196
ChIJ-Qv-FjPxNIgRtnYGlH8BN7o,Bird on the Run South Side,OPERATIONAL,"1733 E Carson St, Pittsburgh, PA 15203",40.4290141,-79.98092799999999,1,4,91
ChIJ0f005GnxNIgR97iNHfJPwho,The Urban Tap,OPERATIONAL,"1209 E Carson St, Pittsburgh, PA 15203",40.4288414,-79.98593819999999,2,4.4,808
ChIJKXoXk2nxNIgRGa8v_798ORA,The Smiling Moose,OPERATIONAL,"1306 E Carson St, Pittsburgh, PA 15203",40.4287058,-79.9849699,1,4.5,738
ChIJZfTzP2nxNIgRuAaYOtWmtWc,Nakama,OPERATIONAL,"1611 E Carson St, Pittsburgh, PA 15203",40.4290274,-79.9821059,2,4.1,1115
ChIJdZjQx27xNIgROx5Oy5ORrK0,Fat Head's Saloon,OPERATIONAL,"1805 E Carson St, Pittsburgh, PA 15203",40.4289667,-79.9801756,2,4.5,2654
ChIJB6QELSHxNIgRFWoBt8KHtiI,Amili's Pizzeria,OPERATIONAL,"1021 Brownsville Rd, Pittsburgh, PA 15210",40.4063167,-79.9917833,,3.8,169
